round,reward
1604,188.37255501686604
1605,88.27281939463677
1606,100
1607,50.0
1608,100
1609,56.12195178160656
1610,100
1611,114.93997169108847
1612,340.79393656303495
1613,0
1614,100
1615,0
1616,100
1617,0
1618,155.997924655394
1619,0
1620,263.45185561982925
1621,50.0
1622,50.0
1623,146.27590404953426
1624,153.6685186129268
1625,100
1626,0
1627,0
1628,0
1629,50.0
1630,91.17224331882895
1631,197.10983157472202
1632,100
1633,50.0
1634,100
1635,58.80116312789903
1636,100
1637,62.961219537311926
1638,226.12851989942027
1639,137.81732637103067
1640,161.6877354509049
1641,54.551223897359534
1642,100
1643,0
1644,100
1645,0
1646,152.93509849615555
1647,0
1648,193.6309854913635
1649,0
1650,87.01789255929026
1651,109.32399326828258
1652,99.79650905488873
1653,100
1654,0
1655,100
1656,0
1657,0
1658,0
1659,50.0
1660,50.0
1661,50.0
1662,100.12659961632079
1663,100
1664,93.82366714507438
1665,100
1666,163.1817195434935
1667,81.8522732227324
1668,50.0
1669,214.58786744427113
1670,71.45834417577849
1671,112.35552796815244
1672,264.65025653476846
1673,100
1674,79.48764929253896
1675,131.138329140129
1676,133.953772861748
1677,135.9818691056795
1678,50.0
1679,100
1680,75.80855066564733
1681,50.0
1682,100
1683,50.0
1684,100
1685,50.0
1686,100
1687,50.0
1688,100
1689,85.67805587866592
1690,127.40906654561671
1691,50.0
1692,100
1693,0
1694,0
1695,50.0
1696,100
1697,0
1698,100
1699,0
1700,118.25434517246765
1701,129.6573463223864
1702,332.03253628688486
1703,88.82891494861941
1704,50.0
1705,131.26514422282293
1706,50.0
1707,137.58945228930287
1708,50.0
1709,198.4182118003245
1710,127.73761686967094
1711,95.60303558111795
1712,269.50964379397897
1713,97.39552564862406
1714,118.29232494196684
1715,50.0
1716,100
1717,50.0
1718,100
1719,77.37011978323522
1720,144.62795834515103
1721,56.36434926725586
1722,166.74080844090292
1723,0
1724,230.03023649239626
1725,0
1726,134.38012453976614
1727,0
1728,104.69503073319353
1729,161.7893308747544
1730,0
1731,100
1732,110.48052820541608
1733,59.05491742599419
1734,362.62802737649776
1735,70.53050728247851
1736,100
1737,50.0
1738,234.9740432391278
1739,74.74549861713803
1740,100
1741,50.0
1742,236.08402448637042
1743,50.0
1744,100
1745,50.0
1746,100
1747,96.85090361917108
1748,100
1749,69.65818077247235
1750,196.94348787894253
1751,50.0
1752,348.3430750572951
1753,0
1754,0
1755,50.0
1756,100
1757,0
1758,172.39623953730634
1759,0
1760,301.08264067397494
1761,50.0
1762,199.3769877050253
1763,100
1764,0
1765,50.0
1766,124.16143936260349
1767,217.29465807903398
1768,100
1769,50.0
1770,100
1771,80.49648696422105
1772,161.85979590293798
1773,50.0
1774,100
1775,123.79290978193868
1776,100
1777,56.10046128670006
1778,109.29935437887684
1779,50.0
1780,100
1781,50.0
1782,120.4579204689603
1783,60.454296166692814
1784,106.83683837363499
1785,50.0
1786,100
1787,50.0
1788,174.1122109631102
1789,50.0
1790,138.78042989898006
1791,150.03216201277982
1792,132.68724433863838
1793,0
1794,124.83346412801234
1795,0
1796,50.0
1797,100
1798,0
1799,0
1800,50.0
1801,62.366783625955165
1802,62.856436629007646
1803,234.12440033328826
1804,87.67857254833442
1805,100
1806,88.54499038065926
1807,100
1808,50.0
1809,112.32191665838221
1810,104.58556519571295
1811,100
1812,0
1813,126.7442465570474
1814,0
1815,100
1816,0
1817,0
1818,77.94548951281628
1819,100
1820,0
1821,100
1822,50.0
1823,100
1824,50.0
1825,110.32652290803539
1826,50.0
1827,139.31920095443664
1828,95.52379914021134
1829,100
1830,161.9136804580877
1831,50.0
1832,130.9172906145237
1833,100
1834,166.77534192354474
1835,188.90425571878868
1836,50.0
1837,110.71846468263874
1838,50.0
1839,100
1840,57.16170652527515
1841,149.80412309745736
1842,0
1843,171.1244115458856
1844,0
1845,100.24102239151925
1846,0
1847,156.7155805796649
1848,0
1849,0
1850,91.60487760119004
1851,100
1852,100
1853,51.53422632355433
1854,50.0
1855,100
1856,54.59404708018527
